fab,factory,date,line,wisdom_batch_id
Fab2,F62,2019/11/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2020/4/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/7/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/4/1,0.25,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/2/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2019/8/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/2/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2021/1/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2019/11/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2019/1/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2020/9/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/12/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2020/9/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/3/7,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/6/5,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/6/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2021/4/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/3/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2019/6/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/7/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/10/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2021/12/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2020/1/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2021/8/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/4/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/1/18,1.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2020/11/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2020/2/20,4,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/7/21,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2020/6/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2020/6/3,1.25,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2021/3/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/3/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/5/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2019/8/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2020/6/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/5/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/2/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2021/8/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2020/7/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2022/1/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2019/1/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2021/3/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/8/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/1/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/6/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2022/1/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2020/5/5,4.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2021/4/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2022/1/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/2/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2021/3/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2021/4/13,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2021/9/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/12/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/6/10,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/9/12,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2022/1/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2021/11/16,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/5/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2019/2/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2021/3/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/3/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2022/2/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/2/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/2/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/4/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/11/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2019/2/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/4/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2019/6/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2019/12/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/4/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/9/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2019/6/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/3/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/8/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2020/1/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2021/3/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2020/12/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2019/2/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2021/7/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/9/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2019/3/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/8/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2019/6/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2019/3/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/3/13,0.25,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/11/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/9/26,7,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/2/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2021/10/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/5/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2019/5/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2019/11/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/11/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2020/10/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2019/11/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2019/7/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2019/9/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/12/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/4/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2021/3/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/1/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2021/5/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2020/2/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2021/9/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/10/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2019/8/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/7/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2019/9/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2019/6/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2021/6/21,1.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/7/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2021/6/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2019/8/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/7/27,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/8/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2020/7/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/6/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/5/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/11/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2019/3/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/7/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/9/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/2/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/4/21,4,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2021/9/2,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/4/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/12/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/2/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2021/11/2,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2019/12/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/8/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/7/30,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2021/5/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2020/5/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/7/19,3,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/1/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/4/18,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2019/4/19,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/4/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/4/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/11/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/1/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2020/11/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/6/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2019/9/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/12/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/7/19,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/2/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2021/6/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2021/9/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/2/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2021/5/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/7/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/4/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2019/11/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/10/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2022/1/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/12/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/11/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2019/10/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2020/11/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/12/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/8/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/1/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/4/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2020/1/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2021/2/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/11/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/8/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/4/4,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2019/8/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2019/2/27,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2020/5/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2019/5/28,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2020/3/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/12/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/9/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/10/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2022/1/25,0,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2019/6/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2021/8/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2020/1/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/3/19,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2020/2/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/5/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/10/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2019/10/18,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2021/8/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/10/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/11/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2019/10/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2019/4/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2020/8/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/12/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2019/6/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/7/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/9/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/10/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2020/11/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2019/10/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2020/5/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/5/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2020/1/26,5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/10/21,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2021/4/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/10/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/3/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/12/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/5/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/3/24,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/3/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/1/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/5/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2019/2/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/12/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/12/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/11/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/9/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/10/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2019/4/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2020/9/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2019/7/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/11/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2019/9/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2021/12/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/8/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/3/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2019/8/20,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2020/10/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2019/8/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/10/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/2/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/8/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2021/7/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2020/12/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/7/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/2/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2019/11/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2020/8/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/1/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2019/3/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/9/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2021/11/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2020/7/18,5.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2019/4/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2022/1/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2019/10/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2021/12/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/7/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2021/8/19,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2019/12/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2019/3/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2019/1/8,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/4/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2019/10/23,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2022/1/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/12/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2019/11/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/11/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2021/9/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/2/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/5/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/4/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2021/12/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2019/5/10,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2019/12/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2019/12/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/5/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/7/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/10/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/9/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2019/12/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/8/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2019/3/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2019/12/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2021/8/5,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/9/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/4/25,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/8/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/6/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2020/8/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2019/6/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/4/3,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/12/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/12/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2020/10/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2020/4/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/11/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/10/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2019/8/17,4,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2019/1/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2020/5/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2021/9/14,1.75,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2019/3/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/1/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/7/30,4,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2019/1/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2019/4/25,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2021/7/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/12/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/9/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/10/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2021/12/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/7/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2019/3/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/1/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/6/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/11/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2021/1/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/7/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/10/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/11/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/2/27,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/10/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/3/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/7/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2021/8/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/8/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/11/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/5/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2021/8/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2019/10/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2020/4/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2019/7/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/4/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
